#Table1
g,i,r,z
17.77483,16.29676,16.76368,0.09776008
17.7427,16.31709,16.78087,0.09761693
17.83665,16.50121,17.00188,0.0982298
17.4323,16.45749,16.8243,0.09791511
17.64116,16.68076,16.99461,0.09767397
17.9454,17.20331,17.52106,0.09799916
17.82825,16.25548,16.7756,0.09771103
18.6944,17.27207,17.7137,0.09814547
17.53752,16.08132,16.5601,0.09781108
17.30809,15.91647,16.33533,0.09772012
18.75584,17.37656,17.82045,0.09765057
17.08264,15.73675,16.15974,0.09777121
17.75289,16.25756,16.76721,0.09775528
17.26583,15.99703,16.40948,0.09815592
17.18058,15.73269,16.21264,0.09766052
18.03926,16.38431,16.91261,0.09786168
17.32446,15.90272,16.37113,0.09801226
18.31998,16.69186,17.23181,0.09786092
16.81925,15.37954,15.84013,0.09765329
17.79092,16.49225,16.96164,0.0977504
18.81766,17.11188,17.69181,0.09769372
17.23149,15.80851,16.25621,0.09762132
22.06793,20.30523,21.26759,0.09777562
17.63565,16.19481,16.64064,0.09765624
17.93106,16.86277,17.25835,0.0983114
17.48429,16.16865,16.63878,0.09775164
17.33736,16.01279,16.40912,0.09770487
17.41138,16.04616,16.44668,0.09761967
16.98281,15.66716,16.07122,0.09782304
17.58201,16.09104,16.64349,0.09766825
21.62056,20.82421,21.17903,0.09776214
17.91323,16.35863,16.8303,0.09824926
17.63531,16.10356,16.55714,0.09776326
17.57672,15.92329,16.44674,0.09769361
17.62059,16.04992,16.54862,0.0977556
18.07346,16.88966,17.32296,0.09796364
17.96685,16.1325,16.68954,0.09777663
18.96937,17.61555,18.05647,0.09764492
17.81938,16.34821,16.80126,0.09800664
17.73498,16.25629,16.69808,0.09806379
18.79925,18.0129,18.33391,0.09828895
25.11475,17.13954,17.67106,0.09826267
17.81575,16.79558,17.1828,0.09804763
17.46957,16.58305,16.91782,0.09834718
18.31751,17.17044,17.61334,0.09801205
17.55129,16.13888,16.57988,0.09828624
17.52872,16.08598,16.56962,0.09790853
17.11534,15.57776,16.05834,0.09809856
17.50388,16.02932,16.52099,0.09833206
18.20123,16.77802,17.20959,0.0978948
17.25957,16.09558,16.53508,0.09793747
17.65948,16.12206,16.59592,0.09831466
17.91032,16.39711,16.90191,0.09790932
18.75953,17.49783,17.96502,0.09795482
18.40039,17.14176,17.60061,0.09792849
18.18501,17.32983,17.6502,0.09788576
18.09824,16.97127,17.35103,0.09798919
17.91981,16.75949,17.16191,0.09792156
18.13514,16.74761,17.17969,0.0983509
18.91311,18.21541,18.49984,0.09813271
18.93273,17.86718,18.27106,0.09823185
18.30029,16.94924,17.40787,0.09831349
17.23168,15.85097,16.31614,0.0979931
17.69833,16.1796,16.69684,0.09793974
17.11726,15.73296,16.14487,0.09828452
17.98447,17.08705,17.42073,0.0981673
18.4653,17.16058,17.54266,0.0979179
18.4979,17.08393,17.53819,0.09792805
18.28048,16.8522,17.29333,0.09828795
18.72308,17.28298,17.72412,0.09806453
17.91417,16.38332,16.84592,0.09816106
18.35268,17.3887,17.76711,0.09828831
18.34966,16.98001,17.40421,0.09829254
17.43827,16.0743,16.54924,0.09805471
17.34104,15.9638,16.37663,0.0981881
19.12444,17.79558,18.1804,0.09832004
18.56201,17.35118,17.72241,0.09832008
18.47282,16.93021,17.41716,0.09805527
18.79067,18.06376,18.40937,0.09824263
18.50357,17.15861,17.61291,0.09802663
17.67049,16.48852,16.90729,0.09794381
17.99381,17.18801,17.51018,0.09798465
18.01616,16.61018,17.0686,0.09834336
17.53019,16.12342,16.54897,0.09795054
17.98157,16.51154,16.97103,0.09787995
18.52622,17.14978,17.67676,0.09801479
17.73404,16.32623,16.75681,0.09807799
17.88644,16.76727,17.1274,0.09797166
18.1309,16.67819,17.12896,0.09834044
18.46518,16.95146,17.41064,0.09828088
17.96049,16.64381,17.09968,0.09839129
18.52795,17.14111,17.60863,0.09828267
17.80798,16.43517,16.83489,0.09787175
18.39791,17.32355,17.75907,0.09815431
17.98321,16.55342,17.01902,0.09819821
17.78874,16.62956,17.04527,0.09796626
17.47696,16.17727,16.59632,0.09820168
18.2166,16.80633,17.22624,0.09808294
17.94681,16.59871,17.00922,0.09827825
17.96281,16.60684,17.01592,0.09808675
17.97849,16.99495,17.37112,0.09819063
21.63992,21.55268,21.66106,0.09819186
18.42927,17.04998,17.47284,0.09820016
17.60356,16.13665,16.61881,0.0983123
17.90003,16.96072,17.31207,0.09792484
17.02444,16.36218,16.68595,0.09831834
17.4501,16.55347,16.89318,0.09832297
18.2901,17.12017,17.50805,0.09788635
18.05046,16.6813,17.21044,0.09835061
17.15453,15.7394,16.1845,0.09808062
18.33072,17.15263,17.59694,0.09832358
17.88891,16.88386,17.28782,0.09838832
18.52141,17.12276,17.55135,0.09833941
18.1506,16.72051,17.15747,0.09819964
18.15161,17.30572,17.62343,0.09833973
16.37741,15.0151,15.46444,0.09810609
17.36265,16.00056,16.40765,0.09836419
18.17413,16.87615,17.32168,0.09835421
18.25979,16.9394,17.35391,0.0981696
17.89396,16.51801,16.95854,0.09831252
17.91365,16.84056,17.23176,0.09815799
18.23838,17.41424,17.75076,0.09818915
17.8511,16.68423,17.11669,0.0982052
18.57284,17.12011,17.58777,0.09801469
18.7111,17.29682,17.75825,0.09814391
18.83291,17.16733,17.75186,0.09810206
18.6432,17.24333,17.72133,0.09793255
18.1801,17.50504,17.85201,0.09831543
18.12382,16.58543,17.0749,0.0982472
18.55205,17.08546,17.56797,0.09798747
17.96048,16.99592,17.37664,0.09826209
17.16182,15.87065,16.30774,0.09821911
16.96995,15.63296,16.07409,0.09830266
17.82297,16.99353,17.34198,0.09828807
17.81485,16.61385,17.02615,0.09794021
17.55104,16.05405,16.53216,0.09810179
17.92789,16.93011,17.29122,0.09832055
17.87449,16.43074,16.86864,0.09791698
18.16122,16.81596,17.229,0.09819832
18.09909,17.23072,17.58759,0.09793477
17.76552,16.49936,16.94381,0.09825294
17.7988,16.51787,16.9553,0.09816864
21.36663,19.82543,20.52166,0.09814892
16.86129,15.44942,15.89924,0.09834822
17.84493,16.7944,17.1691,0.09826122
18.03086,16.79057,17.19666,0.09830823
17.22497,15.65698,16.18465,0.09808265
18.07713,16.74786,17.14029,0.09827927
18.27453,16.85592,17.29155,0.09835294
18.45079,16.75026,17.29353,0.09794953
17.32085,15.98411,16.40729,0.09792025
18.38601,17.22972,17.65584,0.09788547
18.35518,17.00024,17.41424,0.09800594
17.70795,16.32746,16.74273,0.09794091
18.08853,16.75033,17.14666,0.09795936
18.01574,16.95327,17.35755,0.097899
18.1684,16.8844,17.39048,0.09815845
18.30587,17.17863,17.60186,0.0980197
18.23257,17.1965,17.60493,0.09797558
17.61959,16.15254,16.60614,0.09812846
18.23218,17.13893,17.63504,0.09825791
18.55842,17.175,17.61926,0.09824701
17.8335,16.52318,16.93217,0.09802166
17.2088,16.22627,16.59183,0.09827199
18.49354,17.46779,17.89843,0.09838776
18.05756,16.76676,17.23255,0.09828962
18.11974,16.78993,17.18463,0.09826525
18.05828,17.33575,17.66707,0.0981777
18.03902,17.4573,17.75302,0.09417034
18.31324,17.07006,17.5172,0.09448158
17.71594,16.34622,16.7527,0.09446093
17.09037,16.20255,16.54923,0.09389938
17.95591,17.09543,17.43937,0.09421938
18.1405,17.04599,17.46068,0.09420598
18.78092,17.45109,17.85896,0.09423697
18.15293,17.1316,17.51269,0.09428912
17.05018,15.68217,16.1083,0.09388527
16.80116,15.45565,15.84949,0.094406
17.13057,15.5313,16.0646,0.09415259
18.37969,17.33872,17.76427,0.09432917
17.75792,16.39686,16.81184,0.09410942
17.29658,15.92613,16.38871,0.09437853
18.45401,17.49133,17.86712,0.09421215
17.73771,16.24853,16.72711,0.09392092
18.6574,17.10645,17.59277,0.09383992
17.60291,16.08453,16.59733,0.09406425
18.72941,17.20307,17.67778,0.09390714
17.52675,16.13599,16.57838,0.09400259
19.25998,17.83773,18.30203,0.09394275
17.14535,15.87646,16.29889,0.09381935
18.84282,17.40032,17.85376,0.09423462
17.77727,16.40104,16.82307,0.09397065
18.49189,17.48199,17.81606,0.09411604
20.06495,19.65186,20.36474,0.09381553
22.68178,21.05459,21.71181,0.09387609
18.63489,17.4449,17.81209,0.09420766
17.05298,15.70608,16.12251,0.09404583
17.82556,16.78534,17.15859,0.09418068
17.76337,16.27537,16.76752,0.09389852
18.58819,17.21473,17.66562,0.09395249
17.94254,16.50658,16.96504,0.0943198
17.90422,16.3771,16.87239,0.09401021
17.85317,16.35208,16.82655,0.09391533
18.18167,17.0115,17.44455,0.09424568
17.29897,16.09133,16.51094,0.0944712
17.61508,16.11013,16.58807,0.09399149
18.12879,17.09076,17.42807,0.09403145
20.67089,20.2636,20.35906,0.09380556
17.82235,16.73962,17.12154,0.09438341
17.13535,15.75353,16.19091,0.0939937
18.27638,16.81495,17.27973,0.09417028
17.66541,16.19448,16.64077,0.09381072
17.66637,16.22857,16.67658,0.09397636
18.39706,16.95632,17.40151,0.09442495
17.91337,16.94232,17.31051,0.09440286
18.53781,16.88488,17.42418,0.09423532
17.84131,16.81149,17.1885,0.09437796
17.25919,15.92633,16.37543,0.09394879
18.20296,16.89469,17.28506,0.09435701
18.08541,16.91978,17.31487,0.09414531
17.69674,16.26729,16.72132,0.09396966
17.90628,16.56666,17.03431,0.09416185
17.41968,16.03513,16.46711,0.09396157
20.9291,20.10041,20.82786,0.09399033
17.45613,15.97827,16.43504,0.09395143
20.86093,19.63694,20.35917,0.09395403
17.48652,16.01513,16.47228,0.09390819
18.37197,17.09528,17.49511,0.09436099
21.04879,20.37907,20.78523,0.09390156
17.70337,16.69965,17.05697,0.09437792
17.97632,17.21443,17.53321,0.09429973
17.08335,15.67371,16.09957,0.09413841
17.97526,16.43104,16.90499,0.09398843
17.29092,15.79924,16.25191,0.09390652
21.65401,20.22313,20.93115,0.09388804
18.52966,17.19575,17.61058,0.09421401
18.28057,16.86657,17.30942,0.09440238
17.83164,16.69309,17.10427,0.09405112
17.58218,16.25926,16.66567,0.09424791
17.24146,15.72726,16.20576,0.09385464
17.55466,16.15165,16.57911,0.09383515
17.98504,16.60736,17.04035,0.09437826
17.61811,16.13617,16.61071,0.09394811
17.90791,16.48255,16.95936,0.09416541
16.69048,15.57936,16.00003,0.0944799
17.27573,15.98397,16.41651,0.0943147
17.20107,15.83891,16.24556,0.09387521
18.0675,16.92208,17.35078,0.09441395
17.56242,16.12063,16.57597,0.0938771
17.26345,15.75105,16.21778,0.0939457
18.44895,17.02122,17.45933,0.09432591
18.18204,17.10318,17.48129,0.09423256
17.91478,16.47558,16.89879,0.09447861
17.64955,17.0493,17.2952,0.09435917
17.33472,15.95738,16.38055,0.09410863
17.55056,16.71291,17.05764,0.09429574
18.34033,17.08828,17.54628,0.09431162
17.34824,16.3211,16.71778,0.09415609
17.51406,16.00834,16.49116,0.09379746
17.67027,16.14258,16.67966,0.09385657
17.75683,16.50134,16.95231,0.0944496
17.53445,15.97417,16.5172,0.09400919
17.44196,15.9264,16.41943,0.09402955
17.33632,15.89758,16.35843,0.09387881
17.17772,15.75008,16.17518,0.09398913
17.72505,16.30413,16.78741,0.09427036
17.41343,16.05148,16.51894,0.09413031
16.72313,15.23519,15.70493,0.09410615
17.23063,15.76742,16.24538,0.09392539
17.86382,16.55968,17.01662,0.09385377
18.1282,16.69823,17.16484,0.09418903
17.52181,16.0526,16.52408,0.093936
17.9244,16.60041,16.98084,0.0944829
17.58912,16.04024,16.5778,0.09391626
17.79366,16.35793,16.94615,0.09400943
20.03373,19.31704,20.01994,0.09392519
17.53141,16.05917,16.52253,0.09401843
19.1561,17.76291,18.17935,0.09415127
17.87768,16.33499,16.81544,0.09387746
18.94532,17.18603,17.79803,0.09396576
17.86772,16.40679,16.93909,0.09423214
17.88815,16.81702,17.18719,0.09427954
17.49231,16.13939,16.55959,0.09414711
18.28041,17.42609,17.7839,0.09429298
18.02728,16.73518,17.13726,0.09442455
18.5264,17.09531,17.52813,0.09413328
17.71951,16.71983,17.09795,0.09423158
17.65973,16.13751,16.59942,0.09416657
16.90153,15.99402,16.32992,0.09425189
17.81425,16.82656,17.19142,0.09441089
17.93715,17.11769,17.45121,0.09440374
18.34136,16.91166,17.36796,0.09422101
17.73779,16.74576,17.08705,0.09437364
17.23412,16.29652,16.67523,0.09444475
18.2978,17.37399,17.7377,0.09429195
18.1853,16.92599,17.31706,0.09406113
18.17703,17.3228,17.62065,0.09420004
17.26058,16.65361,16.95522,0.09426788
16.81682,15.66755,16.00561,0.09423124
17.6736,16.42127,16.8173,0.09411833
18.01103,16.6524,17.05533,0.09418408
18.212,16.80327,17.30487,0.09410349
18.61798,17.22618,17.65886,0.09428421
19.33965,18.11091,18.50401,0.09407047
17.13673,15.94553,16.36646,0.09443568
17.51611,16.2798,16.71052,0.09434141
18.30216,17.03693,17.47729,0.09422717
18.33709,16.95332,17.37553,0.0941018
16.86117,16.00519,16.32175,0.09421289
18.12229,16.75114,17.21404,0.09407566
18.47388,17.12395,17.57473,0.09439597
16.4882,15.02943,15.48969,0.09413599
18.82272,17.3274,17.78893,0.09413373
17.83615,16.67197,17.10478,0.09423312
17.9137,16.58477,17.02965,0.09406404
18.61215,17.21242,17.68649,0.09415352
18.27904,17.29461,17.70245,0.09413107
17.74904,16.27389,16.76708,0.09420384
16.82616,15.5167,15.95892,0.09418505
18.45805,17.17882,17.57289,0.0940709
17.23126,15.7485,16.20749,0.09425179
17.15542,16.20062,16.54626,0.09431006
17.83786,17.15831,17.47241,0.09435923
18.03969,16.9723,17.35325,0.09416897
17.52922,16.17185,16.57539,0.09428477
18.25714,16.91508,17.41566,0.09419099
18.35481,17.77693,18.06605,0.09422139
17.32361,16.21325,16.57175,0.09436285
17.8609,16.32634,16.84154,0.09437513
18.29779,16.97261,17.39401,0.09427666
18.03752,16.99919,17.36333,0.09424566
18.38372,17.07779,17.49994,0.09433911
17.85672,17.01172,17.3421,0.09429587
17.71174,16.28261,16.74054,0.09446212
18.08499,16.72603,17.22484,0.09443417
17.8274,16.97399,17.27577,0.09424824
17.29867,15.8555,16.30591,0.09448575
18.27506,16.90501,17.39902,0.09437861
18.37151,16.76433,17.30936,0.09407645
18.68309,17.29532,17.71585,0.09422324
17.57619,16.75505,17.08146,0.09413149
18.47626,16.92853,17.40402,0.09419206
18.20475,16.79885,17.21639,0.09437126
17.75805,16.31753,16.7539,0.09408178
18.55194,17.2146,17.61667,0.09423019
18.27141,16.80314,17.25458,0.09405381
17.29006,15.82137,16.31574,0.09437066
18.08419,17.20628,17.54505,0.09411001
17.90614,16.42175,16.9037,0.09433017
17.46565,16.12936,16.52558,0.09425966
16.9769,15.66214,16.0795,0.09445084
18.03793,16.88304,17.26785,0.09408951
17.92017,16.45503,16.89901,0.09437928
18.23575,17.25847,17.67061,0.09409414
17.34168,15.94151,16.37449,0.09420726
18.50762,17.04427,17.5148,0.09439806
18.64644,17.28548,17.68583,0.0944038
19.28828,18.01268,18.35372,0.09426388
16.9543,15.47014,15.92024,0.09403814
18.38311,16.93512,17.43822,0.0943312
16.37778,15.20318,15.52975,0.09428293
17.42233,16.52022,16.85166,0.09436764
17.76386,17.31171,17.54902,0.09427974
17.93275,16.52606,16.9611,0.09417151
17.49213,16.21494,16.64492,0.09433798
17.46214,16.65643,16.95723,0.09404097
18.35859,16.77321,17.3115,0.0940633
17.44922,16.33058,16.76128,0.09435696
17.82635,16.48961,16.94025,0.09433019
18.668,16.87736,17.45915,0.09438736
18.58967,17.20684,17.63007,0.09430788
16.54553,15.13212,15.56988,0.09438324
17.19078,15.81312,16.25571,0.09683815
18.60896,17.23664,17.71102,0.0969601
17.70317,16.65063,17.08097,0.0967261
18.46035,17.07461,17.53449,0.09692958
17.2633,16.4469,16.79296,0.0966225
18.19157,16.68258,17.23323,0.09658697
18.25455,16.85869,17.28136,0.09660899
18.10266,16.80442,17.2408,0.09695305
16.05868,14.51221,14.98739,0.0968341
17.88724,16.32092,16.87208,0.09670122
18.32498,17.34038,17.74682,0.09665812
18.44638,17.04488,17.46791,0.09687442
17.77386,16.34926,16.77239,0.09678046
18.63074,17.2071,17.63559,0.09689562
18.44349,17.08125,17.52843,0.09678327
18.34144,17.03859,17.49048,0.09667587
17.61792,16.20228,16.64238,0.09662461
17.5213,16.1037,16.61178,0.09656971
18.32426,16.79833,17.33556,0.09687928
18.33141,16.9725,17.44773,0.09692178
18.01716,16.54993,16.99679,0.09667411
17.95123,16.57117,17.04914,0.09677919
16.92721,15.46249,15.92551,0.09688413
17.97355,16.79863,17.23695,0.09667309
17.58059,16.2051,16.6086,0.09680858
18.14359,16.95782,17.41509,0.09664126
17.92788,16.52792,16.96936,0.09679325
17.93259,17.11512,17.46334,0.09661583
17.82129,16.54302,16.95401,0.09699503
17.79542,16.86112,17.26351,0.09664813
17.07291,15.69938,16.13122,0.09680366
17.60709,16.58047,16.93713,0.09679531
16.80832,15.35645,15.83271,0.09684288
17.59247,15.9574,16.47252,0.09656961
18.18144,17.34211,17.64026,0.09684832
17.952,16.43918,16.95321,0.09669529
18.43392,17.28325,17.69529,0.09695059
17.84712,16.89706,17.26755,0.09656012
18.44443,17.11325,17.52084,0.09674187
17.82315,16.69865,17.10238,0.09694186
17.90673,16.5144,16.93884,0.09682325
17.59534,16.19125,16.63528,0.09670553
18.1983,17.2,17.64725,0.09678394
18.24046,17.10527,17.51873,0.09672882
18.09925,16.72485,17.13578,0.09682467
17.96019,16.54594,16.98667,0.09698812
17.33962,16.27204,16.64646,0.09668206
18.46191,17.19087,17.63307,0.09658793
28.63246,30.56236,30.43037,0.09658922
17.56241,16.37122,16.79909,0.0965896
17.35988,15.89363,16.36543,0.09661832
17.95081,16.64249,17.04001,0.09673071
16.90257,15.47092,15.92325,0.09677237
18.60814,17.20546,17.626,0.0969196
17.86793,16.76604,17.16927,0.09656183
18.18556,17.47931,17.78194,0.09678096
18.64568,17.43089,17.86679,0.09657396
18.28659,17.34617,17.76085,0.09660248
17.86949,16.48232,16.89647,0.09654988
17.88404,16.74664,17.16675,0.09677263
17.11964,15.76218,16.14459,0.09667374
18.3376,16.89615,17.36527,0.09683418
16.28294,14.93292,15.35287,0.09689432
17.80077,17.08737,17.37365,0.09697917
18.09318,17.05675,17.4215,0.09666779
18.45831,17.04566,17.4549,0.09690898
17.8492,16.96264,17.26764,0.09658736
17.61309,16.56176,16.96725,0.09677716
18.1365,16.64844,17.15233,0.09697144
18.09235,17.45576,17.75851,0.09683
17.27044,15.99828,16.44459,0.09675343
17.20382,15.80229,16.23034,0.0966165
18.08018,17.15949,17.50861,0.09676905
21.48165,20.97764,20.99564,0.09696727
18.22145,16.79003,17.21417,0.0969663
18.09975,16.79467,17.25617,0.0966146
18.56685,17.2881,17.71075,0.09681726
18.2434,16.82316,17.27364,0.09698587
18.26654,17.28842,17.63243,0.0969908
18.58422,17.13526,17.61796,0.09671593
17.01692,15.57545,16.05797,0.09663016
17.32651,15.80867,16.29763,0.09671692
20.52763,16.2822,16.72488,0.09682588
18.39509,17.09312,17.47683,0.09689379
17.38038,16.00868,16.42772,0.09690142
18.28701,16.90402,17.33263,0.09694988
18.39463,17.4124,17.79024,0.09655261
17.60835,16.28154,16.68395,0.09674201
18.64484,17.29797,17.74894,0.0968369
16.71731,15.32819,15.73302,0.09688727
16.48596,15.25633,15.68312,0.09682095
17.29845,16.40479,16.77234,0.09665884
17.27131,15.90458,16.31462,0.09662198
17.85931,16.46912,16.88053,0.09673262
18.21348,17.44298,17.73096,0.09666473
17.66921,16.24839,16.67391,0.09658068
17.67805,16.40784,16.81829,0.09673746
17.87171,16.56355,16.97394,0.09658315
17.64701,16.3212,16.74629,0.09694244
17.90431,16.49347,16.95314,0.09678439
17.60479,16.34004,16.81325,0.09673362
17.8977,16.95444,17.30451,0.09661251
17.14857,15.79424,16.20946,0.09663987
18.54209,17.29163,17.68263,0.0968778
17.72884,16.58618,16.99857,0.09655513
18.05375,16.98933,17.30113,0.09698407
17.94658,16.51406,16.95905,0.09687502
18.29758,16.88987,17.33725,0.09659705
17.97499,16.50041,16.95821,0.09670288
18.2723,16.97951,17.44629,0.09661033
18.32998,16.96713,17.38998,0.09659666
17.13329,15.89959,16.32248,0.09660899
17.30223,15.98338,16.40075,0.09672425
17.59774,16.59376,16.97868,0.09656923
18.89058,17.41372,17.90677,0.09659835
17.0716,16.22017,16.57748,0.09669398
16.42962,15.37116,15.76602,0.09669805
18.07416,17.27772,17.61411,0.09689234
17.94668,16.58834,17.08202,0.09660885
17.94884,16.90634,17.32354,0.09663338
19.85509,19.05901,18.85273,0.09675504
18.22531,16.83789,17.25867,0.09670687
17.22744,15.80195,16.25072,0.09670044
18.61475,17.22633,17.65916,0.09658805
18.44475,17.27399,17.66637,0.09671706
18.68471,17.24676,17.68264,0.09680688
18.32948,17.3917,17.75714,0.09683744
17.8,16.38294,16.84616,0.09655608
17.97853,16.47814,16.96668,0.0969721
18.66757,17.19461,17.6974,0.096925
18.46903,17.20124,17.65331,0.09675588
17.76064,16.04204,16.60439,0.09698769
19.0439,17.43053,17.89242,0.09671102
18.3855,17.028,17.47578,0.09697871
17.92737,16.7749,17.18658,0.0965444
16.07944,14.88845,15.3065,0.09696929
17.14252,15.57039,16.06125,0.09687384
18.03473,16.51896,16.9834,0.09658147
18.48531,17.03752,17.54599,0.09657675
16.57089,15.32844,15.4939,0.09665191
17.66615,16.47828,16.88784,0.09667091
17.24439,15.97327,16.4134,0.09663506
16.8177,15.41998,15.89391,0.09698269
19.82233,18.03329,18.43563,0.09659179
18.33194,16.88128,17.39294,0.09687912
17.55657,15.93159,16.52177,0.09686861
18.32197,16.8552,17.28854,0.09698474
18.28064,17.65236,17.92118,0.09690902
17.02524,15.52512,16.02521,0.09676937
16.63298,15.20194,15.66879,0.09690293
18.74949,17.35422,17.76476,0.09680266
18.56074,16.64064,17.29481,0.09645368
17.93635,16.31706,16.82544,0.09650127
17.78038,16.30329,16.72684,0.09693924
16.96264,15.72734,16.10414,0.09669668
17.90718,16.55792,16.94665,0.09672108
17.58938,16.20394,16.63865,0.09678117
18.48992,17.13123,17.55662,0.0968016
17.6604,16.34275,16.81567,0.09682471
17.50513,16.23018,16.66389,0.09688202
